311, -1.202024 
312, -1.202155 
313, -1.202296 
314, -1.202444 
315, -1.202592 
316, -1.202732 
317, -1.202850 
318, -1.202943 
319, -1.203015 
320, -1.203076 
321, -1.203132 
322, -1.203188 
323, -1.203245 
324, -1.203306 
325, -1.203371 
326, -1.203440 
327, -1.203514 
328, -1.203592 
329, -1.203673 
330, -1.203755 
331, -1.203830 
332, -1.203889 
333, -1.203934 
334, -1.203971 
335, -1.204004 
336, -1.204033 
337, -1.204061 
338, -1.204088 
339, -1.204114 
340, -1.204120 
341, -1.204120 
342, -1.204120 
343, -1.204120 
344, -1.204120 
345, -1.204121 
346, -1.204123 
347, -1.204129 
348, -1.204148 
349, -1.204203 
350, -1.204361 
351, -1.204769 
352, -1.205435 
353, -1.204368 
354, -1.204372 
355, -1.206536 
356, -1.210776 
357, -1.216512 
358, -1.215792 
359, -1.209435 
360, -1.205828 
361, -1.204560 
362, -1.205531 
363, -1.208647 
364, -1.213751 
365, -1.220448 
366, -1.227207 
367, -1.222828 
368, -1.211846 
369, -1.203877 
370, -1.198426 
371, -1.195375 
372, -1.194653 
373, -1.196199 
374, -1.199945 
375, -1.205794 
376, -1.213556 
377, -1.222786 
378, -1.232068 
379, -1.234725 
380, -1.218927 
381, -1.205313 
382, -1.194376 
383, -1.186014 
384, -1.180153 
385, -1.176734 
386, -1.175708 
387, -1.177032 
388, -1.180663 
389, -1.186550 
390, -1.194615 
391, -1.204712 
392, -1.216524 
393, -1.229234 
394, -1.240087 
395, -1.236007 
396, -1.213339 
397, -1.194122 
398, -1.178155 
399, -1.165234 
400, -1.155214 
401, -1.147981 
402, -1.143446 
403, -1.141539 
404, -1.142207 
405, -1.145406 
406, -1.151100 
407, -1.159248 
408, -1.169790 
409, -1.182615 
410, -1.197485 
411, -1.213854 
412, -1.230315 
413, -1.242749 
414, -1.240030 
415, -1.219955 
416, -1.197543 
417, -1.176919 
418, -1.158862 
419, -1.143545 
420, -1.130983 
421, -1.121143 
422, -1.113980 
423, -1.109452 
424, -1.107522 
425, -1.108161 
426, -1.111347 
427, -1.117061 
428, -1.125283 
429, -1.135981 
430, -1.149095 
431, -1.164506 
432, -1.181958 
433, -1.200894 
434, -1.220024 
435, -1.236185 
436, -1.242333 
437, -1.232656 
438, -1.214261 
439, -1.194148 
440, -1.174940 
441, -1.157606 
442, -1.142515 
443, -1.129794 
444, -1.119458 
445, -1.111470 
446, -1.105765 
447, -1.102260 
448, -1.100855 
449, -1.101435 
450, -1.103860 
451, -1.107969 
452, -1.113568 
453, -1.120441 
454, -1.128352 
455, -1.137071 
456, -1.146390 
457, -1.156132 
458, -1.166139 
459, -1.176235 
460, -1.186173 
461, -1.195587 
462, -1.203968 
463, -1.210714 
464, -1.215282 
465, -1.217422 
466, -1.217289 
467, -1.215329 
468, -1.212055 
469, -1.207900 
470, -1.203176 
471, -1.198096 
472, -1.192802 
473, -1.187399 
474, -1.181969 
475, -1.176575 
476, -1.171247 
477, -1.165974 
478, -1.160690 
479, -1.155286 
480, -1.149627 
481, -1.143600 
482, -1.137173 
483, -1.130450 
484, -1.123677 
485, -1.117206 
486, -1.111418 
487, -1.106666 
488, -1.103239 
489, -1.101359 
490, -1.101187 
491, -1.102833 
492, -1.106372 
493, -1.111848 
494, -1.119274 
495, -1.128637 
496, -1.139882 
497, -1.152896 
498, -1.167469 
499, -1.183235 
500, -1.199557 
501, -1.215353 
502, -1.228839 
503, -1.237297 
504, -1.237398 
505, -1.227072 
506, -1.208036 
507, -1.184518 
508, -1.159927 
509, -1.136115 
510, -1.113972 
511, -1.093919 
512, -1.076157 
513, -1.060784 
514, -1.047851 
515, -1.037386 
516, -1.029410 
517, -1.023938 
518, -1.020986 
519, -1.020570 
520, -1.022711 
521, -1.027431 
522, -1.034754 
523, -1.044709 
524, -1.057317 
525, -1.072589 
526, -1.090508 
527, -1.110990 
528, -1.133814 
529, -1.158477 
530, -1.183891 
531, -1.207828 
532, -1.226308 
533, -1.234493 
534, -1.230507 
535, -1.217065 
536, -1.198381 
537, -1.177806 
538, -1.157428 
539, -1.138399 
540, -1.121301 
541, -1.106400 
542, -1.093796 
543, -1.083498 
544, -1.075469 
545, -1.069642 
546, -1.065927 
547, -1.064213 
548, -1.064363 
549, -1.066200 
550, -1.069503 
551, -1.073993 
552, -1.079326 
553, -1.085109 
554, -1.090940 
555, -1.096473 
556, -1.101503 
557, -1.106005 
558, -1.110101 
559, -1.113989 
560, -1.117855 
561, -1.121826 
562, -1.125938 
563, -1.130141 
564, -1.134304 
565, -1.138246 
566, -1.141792 
567, -1.144834 
568, -1.147392 
569, -1.149632 
570, -1.151825 
571, -1.154273 
572, -1.157253 
573, -1.160969 
574, -1.165541 
575, -1.171000 
576, -1.177277 
577, -1.184192 
578, -1.191421 
579, -1.198464 
580, -1.204592 
581, -1.208810 
582, -1.209867 
